Date,Open,High,Low,Close,Adj Close,Volume
2003-05-13,27.202616,27.351807,27.103155,27.232454,9.077938,3677794
2003-05-14,27.232454,27.262293,26.983801,27.123047,9.041466,1591080
2003-05-15,26.953962,27.043478,26.774933,26.934071,8.978475,2996565
2003-05-16,26.944017,26.963909,26.605848,26.675472,8.892270,2411216
2003-05-19,26.595903,26.595903,26.277628,26.357197,8.786171,2874860
2003-05-20,26.357197,26.576012,26.118490,26.516335,8.839220,2644864
2003-05-21,26.645634,26.764988,26.556118,26.705311,8.902215,2150864
2003-05-22,26.814716,27.033531,26.755041,27.003693,9.001681,2206430
2003-05-23,27.063370,27.471161,27.063370,27.411484,9.137619,3996290
2003-05-26,27.401539,27.491053,27.212563,27.451269,9.150886,1302600
2003-05-27,27.361753,27.451269,27.272240,27.331915,9.111094,1374016
2003-05-28,27.550730,27.640245,27.481108,27.580568,9.193985,2791036
2003-05-29,27.560677,27.869005,27.530836,27.849113,9.283503,3757057
2003-05-30,27.699921,28.316580,27.699921,28.087820,9.363079,7624204
2003-06-02,28.296688,28.784048,28.296688,28.624910,9.542114,3222758
2003-06-03,28.644802,28.724371,28.396149,28.445881,9.482435,3093393
2003-06-04,28.336472,28.674641,28.336472,28.624910,9.542114,1874689
2003-06-05,28.843723,29.082432,28.803940,28.813887,9.605112,3031960
2003-06-06,28.684586,29.191837,28.455826,29.191837,9.731096,2186191
2003-06-09,29.191837,29.191837,29.191837,29.191837,9.731096,0
2003-06-10,29.142109,29.400705,28.992916,29.341030,9.780833,2470068
2003-06-11,29.420599,29.778660,29.390760,29.699089,9.900191,2849603
2003-06-12,29.828388,29.957689,29.470329,29.639414,9.880301,3575261
2003-06-13,29.599628,29.778660,29.241570,29.380814,9.794099,3258938
2003-06-16,29.291300,29.718983,29.281353,29.718983,9.906823,2533692
2003-06-17,30.037258,30.256071,29.798552,29.798552,9.933348,5697632
2003-06-18,29.738874,30.037258,29.599628,29.898012,9.966502,3639990
2003-06-19,30.086988,30.226234,29.947742,30.216288,10.072600,6176625
2003-06-20,30.186449,30.226234,29.967634,30.196396,10.065969,2148986
2003-06-23,30.096933,30.454994,30.096933,30.355534,10.119019,2039621
2003-06-24,30.246126,30.345587,30.156610,30.246126,10.082546,2203980
2003-06-25,30.246126,30.325695,30.216288,30.256071,10.085862,3232472
2003-06-26,30.067097,30.136719,29.689144,29.689144,9.896877,4668922
2003-06-27,29.738874,29.838335,29.480274,29.659306,9.886931,11272280
2003-06-30,29.639414,29.798552,29.390760,29.390760,9.797412,2499352
2003-07-01,29.440491,29.778660,29.092377,29.738874,9.913457,3266845
2003-07-02,29.490221,30.057150,29.490221,29.848282,9.949927,2589922
2003-07-03,30.057150,30.126774,29.907957,29.997473,9.999655,2211150
2003-07-04,29.838335,29.937798,29.619520,29.649359,9.883617,1887458
2003-07-07,29.639414,29.788605,29.639414,29.689144,9.896877,1145572
2003-07-08,29.848282,29.947742,29.301245,29.390760,9.797412,3532196
2003-07-09,29.092377,29.221676,28.843723,28.953131,9.651527,3923140
2003-07-10,28.913347,29.440491,28.744263,29.171946,9.724470,3759093
2003-07-11,28.973024,29.321138,28.963078,29.321138,9.774203,1934759
2003-07-14,29.400705,29.589684,29.241570,29.380814,9.794099,1544585
2003-07-15,29.341030,29.689144,29.341030,29.639414,9.880301,2536762
2003-07-16,29.490221,29.778660,29.370869,29.778660,9.926718,2975620
2003-07-17,29.649359,29.828388,29.559843,29.818443,9.939978,1970489
2003-07-18,29.679197,29.808496,29.659306,29.699089,9.900191,1200252
2003-07-21,29.798552,29.937798,29.788605,29.838335,9.946610,1867567
2003-07-22,29.718983,29.738874,29.559843,29.659306,9.886931,2939151
2003-07-23,29.728928,29.818443,29.609575,29.609575,9.870353,1531048
2003-07-24,29.609575,29.709036,29.460382,29.589684,9.863722,2246305
2003-07-25,29.400705,29.579737,29.251514,29.490221,9.830566,15057909
2003-07-28,29.589684,29.778660,29.589684,29.718983,9.906823,1979534
2003-07-29,29.689144,29.898012,29.400705,29.470329,9.823934,3603145
2003-07-30,29.420599,29.420599,29.152054,29.281353,9.760943,3114814
2003-07-31,29.470329,29.937798,29.470329,29.689144,9.896877,4836099
2003-08-01,29.788605,29.888065,29.549898,29.748819,9.916772,1706740
2003-08-04,29.639414,29.788605,29.520060,29.689144,9.896877,1068554
2003-08-05,29.689144,29.838335,29.549898,29.748819,9.916772,2129924
2003-08-06,29.539951,29.778660,29.539951,29.659306,9.886931,1445302
2003-08-07,29.669250,29.858229,29.669250,29.689144,9.896877,1833765
2003-08-08,29.738874,29.977581,29.738874,29.778660,9.926718,2003861
2003-08-11,29.788605,29.967634,29.699089,29.748819,9.916772,1739957
2003-08-12,29.798552,29.898012,29.649359,29.689144,9.896877,1706373
2003-08-13,29.798552,29.888065,29.679197,29.689144,9.896877,1776001
2003-08-14,29.609575,29.738874,29.480274,29.530006,9.843829,2192086
2003-08-15,29.530006,29.639414,29.341030,29.490221,9.830566,1909381
2003-08-18,29.609575,29.758766,29.530006,29.579737,9.860408,1828035
2003-08-19,29.699089,29.728928,29.350977,29.450438,9.817305,2812479
2003-08-20,29.758766,29.888065,29.530006,29.639414,9.880301,4036621
2003-08-21,29.579737,29.619520,29.420599,29.480274,9.827251,3469609
2003-08-22,29.539951,29.609575,29.380814,29.530006,9.843829,6312621
2003-08-25,28.545341,28.793995,28.545341,28.575178,9.806283,20311687
2003-08-26,28.565233,28.634855,28.366310,28.386204,9.741433,3721623
2003-08-27,28.386204,28.545341,28.157442,28.276796,9.703887,3889918
2003-08-28,28.396149,28.435934,28.107712,28.147495,9.659513,3787089
2003-08-29,28.147495,28.177336,27.869005,27.898844,9.574182,5985567
2003-09-01,27.898844,27.988359,27.132994,27.331915,9.379623,4467343
2003-09-02,27.351807,27.829222,27.351807,27.650190,9.488850,3271279
2003-09-03,27.660137,27.928682,27.431376,27.451269,9.420588,2396676
2003-09-04,27.570621,27.849113,27.441322,27.570621,9.461547,2875626
2003-09-05,27.550730,27.739706,27.451269,27.650190,9.488850,2031413
2003-09-08,27.660137,28.197227,27.660137,28.067926,9.632205,2154920
2003-09-09,28.246958,28.326527,28.008251,28.137550,9.656097,2093801
2003-09-10,27.978413,28.187281,27.958521,27.998304,9.608315,1620157
2003-09-11,27.988359,28.217119,27.898844,28.217119,9.683404,3542096
2003-09-12,28.266850,28.505556,28.246958,28.485664,9.775564,3133093
2003-09-15,28.545341,28.704479,28.495609,28.644802,9.830173,2654038
2003-09-16,28.724371,28.803940,28.624910,28.644802,9.830173,2493285
2003-09-17,28.813887,28.913347,28.495609,28.545341,9.796046,2437849
2003-09-18,28.734318,28.873564,28.605019,28.803940,9.884789,4436660
2003-09-19,28.943186,28.943186,27.650190,27.650190,9.488850,10177899
2003-09-22,27.779490,28.028143,27.600460,27.719814,9.512743,4777226
2003-09-23,27.729759,27.978413,27.699921,27.729759,9.516155,2665793
2003-09-24,27.739706,27.948574,27.680029,27.948574,9.591249,3366482
2003-09-25,27.689976,27.799381,27.600460,27.779490,9.533223,4449773
2003-09-26,27.769545,27.948574,27.660137,27.948574,9.591249,6069257
2003-09-29,27.759598,27.938627,27.749653,27.749653,9.522982,1380488
2003-09-30,27.938627,27.948574,27.550730,27.550730,9.454719,2075789
2003-10-01,27.550730,27.680029,27.401539,27.630299,9.482023,3311635
2003-10-02,27.719814,27.988359,27.670082,27.928682,9.584424,2705932
2003-10-03,27.948574,27.948574,27.759598,27.799381,9.540051,1280679
2003-10-06,27.799381,27.829222,27.670082,27.699921,9.505916,717033
2003-10-07,27.759598,27.888897,27.680029,27.709867,9.509330,1842479
2003-10-08,27.859058,28.197227,27.799381,28.107712,9.645862,3570351
2003-10-09,28.107712,28.336472,28.018196,28.296688,9.710711,1786396
2003-10-10,28.346418,28.485664,28.097767,28.147495,9.659513,1555604
2003-10-13,28.157442,28.316580,28.097767,28.177336,9.669755,1348588
2003-10-14,28.157442,28.286741,27.908791,28.057981,9.628794,1551413
2003-10-15,28.038090,28.227064,27.948574,28.048035,9.625381,1773459
2003-10-16,27.948574,27.998304,27.699921,27.749653,9.522982,3062406
2003-10-17,27.849113,27.968466,27.819275,27.908791,9.577594,1299962
2003-10-20,27.908791,28.038090,27.819275,27.819275,9.546876,1635307
2003-10-21,27.849113,27.938627,27.699921,27.859058,9.560528,1545716
2003-10-22,27.819275,27.948574,27.729759,27.789436,9.536635,1805980
2003-10-23,27.719814,27.849113,27.670082,27.699921,9.505916,1884811
2003-10-24,27.769545,27.779490,27.471161,27.570621,9.461547,1722527
2003-10-27,27.540785,27.590513,27.351807,27.351807,9.386454,3524102
2003-10-28,27.411484,27.491053,27.093208,27.152885,9.318185,3786014
2003-10-29,27.252346,27.550730,27.252346,27.391592,9.400105,2769847
2003-10-30,27.550730,27.640245,27.421431,27.550730,9.454719,2583628
2003-10-31,27.550730,27.560677,27.232454,27.351807,9.386454,8452970
2003-11-03,27.431376,27.491053,27.262293,27.491053,9.434239,2286983
2003-11-04,27.709867,27.839167,27.580568,27.759598,9.526398,2441074
2003-11-05,27.491053,27.550730,27.331915,27.550730,9.454719,3133740
2003-11-06,27.411484,27.500999,27.331915,27.391592,9.400105,4720455
2003-11-07,27.550730,27.550730,27.391592,27.431376,9.413758,2409170
2003-11-10,27.391592,27.441322,27.103155,27.252346,9.352316,2286724
2003-11-11,27.053425,27.152885,26.854502,26.993748,9.263574,3985531
2003-11-12,27.003693,27.431376,26.854502,27.351807,9.386454,3312759
2003-11-13,27.351807,27.620352,27.351807,27.560677,9.458134,3695092
2003-11-14,27.610407,27.739706,27.401539,27.481108,9.430823,2599564
2003-11-17,27.451269,27.530836,27.312023,27.431376,9.413758,2342128
2003-11-18,27.451269,27.451269,27.212563,27.451269,9.420588,1811856
2003-11-19,27.381645,27.749653,27.371700,27.650190,9.488850,2649116
2003-11-20,27.660137,27.918736,27.660137,27.769545,9.529808,2190233
2003-11-21,27.530836,27.849113,27.530836,27.699921,9.505916,2089073
2003-11-24,27.749653,27.968466,27.600460,27.749653,9.522982,1545147
2003-11-25,27.898844,27.978413,27.789436,27.799381,9.540051,1819587
2003-11-26,27.829222,27.968466,27.699921,27.908791,9.577594,1353238
2003-11-27,27.799381,27.898844,27.789436,27.799381,9.540051,1478465
2003-11-28,27.739706,27.739706,27.421431,27.451269,9.420588,3613375
2003-12-01,27.411484,27.421431,26.993748,27.123047,9.307946,3528856
2003-12-02,27.103155,27.202616,26.934071,27.053425,9.284057,3386396
2003-12-03,27.053425,27.630299,26.953962,27.510944,9.441065,3325646
2003-12-04,27.640245,27.849113,27.550730,27.769545,9.529808,2947801
2003-12-05,27.769545,27.938627,27.670082,27.918736,9.581009,2082581
2003-12-08,27.958521,28.197227,27.918736,28.107712,9.645862,2400487
2003-12-09,28.157442,28.406096,28.157442,28.266850,9.700473,2695172
2003-12-10,28.147495,28.326527,27.988359,28.256905,9.697058,2101333
2003-12-11,28.207172,28.256905,27.988359,28.028143,9.618557,2024122
2003-12-12,28.077873,28.286741,28.048035,28.197227,9.676579,2296858
2003-12-15,28.286741,28.386204,28.246958,28.346418,9.727781,2142775
2003-12-16,28.167389,28.376257,28.157442,28.346418,9.727781,1603103
2003-12-17,28.425987,28.624910,28.356365,28.624910,9.823349,2530704
2003-12-18,28.803940,28.803940,28.495609,28.545341,9.796046,4596162
2003-12-19,28.674641,28.684586,28.425987,28.634855,9.826762,5437811
2003-12-22,28.634855,28.684586,28.465773,28.674641,9.840416,767202
2003-12-23,28.595072,28.793995,28.555286,28.754210,9.867722,1076020
2003-12-24,28.823832,29.002863,28.823832,29.002863,9.953051,1005322
2003-12-25,29.002863,29.002863,29.002863,29.002863,9.953051,0
2003-12-26,29.002863,29.002863,29.002863,29.002863,9.953051,0
2003-12-29,29.022755,29.231623,29.002863,29.231623,10.031555,1054688
2003-12-30,29.321138,29.390760,29.251514,29.291300,10.052038,1046881
2003-12-31,29.390760,29.420599,29.261461,29.291300,10.052038,590675
2004-01-01,29.291300,29.291300,29.291300,29.291300,10.052038,0
2004-01-02,29.291300,29.390760,29.251514,29.360922,10.075932,217474
2004-01-05,29.261461,29.291300,29.042646,29.122215,9.994013,1394598
2004-01-06,29.241570,29.390760,29.162001,29.341030,10.069105,1683136
2004-01-07,29.410652,29.599628,29.341030,29.599628,10.157847,2206246
2004-01-08,29.689144,30.126774,29.649359,30.077042,10.321685,5906637
2004-01-09,30.186449,30.484833,30.186449,30.335642,10.410431,4687121
2004-01-12,30.216288,30.484833,30.216288,30.385372,10.427494,2427667
2004-01-13,30.415211,30.634024,30.385372,30.634024,10.512830,3734948
2004-01-14,30.614132,30.832947,30.494780,30.773270,10.560613,2452570
2004-01-15,30.763325,30.783216,30.584293,30.723539,10.543548,3093390
2004-01-16,30.723539,30.783216,30.345587,30.464939,10.454801,3729486
2004-01-19,30.504725,30.574348,30.355534,30.405264,10.434323,2497343
2004-01-20,30.345587,30.355534,30.196396,30.285910,10.393363,3013008
2004-01-21,30.285910,30.554455,30.206343,30.445047,10.447975,3579979
2004-01-22,30.574348,30.763325,30.534563,30.733484,10.546956,2445505
2004-01-23,30.683756,30.823000,30.624079,30.763325,10.557201,1978300
2004-01-26,30.763325,30.763325,30.763325,30.763325,10.557201,0
2004-01-27,30.773270,30.862785,30.464939,30.464939,10.454801,2938061
2004-01-28,30.186449,30.355534,30.136719,30.136719,10.342165,4199422
2004-01-29,29.947742,30.196396,29.898012,30.126774,10.338752,3583110
2004-01-30,30.285910,30.504725,30.186449,30.345587,10.413845,13640010
2004-02-02,30.345587,30.554455,30.186449,30.206343,10.366056,1979546
2004-02-03,30.216288,30.335642,30.146666,30.275965,10.389951,1575557
2004-02-04,30.345587,30.385372,30.186449,30.246126,10.379709,1821806
2004-02-05,30.285910,30.305803,30.146666,30.236179,10.376296,3666009
2004-02-06,30.236179,30.435102,30.236179,30.425156,10.441148,1688841
2004-02-09,30.474888,30.733484,30.445047,30.703648,10.536719,4197063
2004-02-10,30.723539,30.882677,30.683756,30.803108,10.570854,3025429
2004-02-11,31.210899,31.598797,30.882677,31.519228,10.816606,9060654
2004-02-12,31.787773,32.076210,31.658474,32.036427,10.994095,12355714
2004-02-13,31.927019,32.056316,31.847450,32.026482,10.990686,5796916
2004-02-16,31.131330,31.210899,31.051762,31.101492,10.941694,28532902
2004-02-17,31.111439,31.280521,31.081598,31.240738,10.990686,3111553
2004-02-18,31.360090,31.489389,31.330252,31.419767,11.053668,3738334
2004-02-19,31.290468,31.509281,31.290468,31.429712,11.057162,1683859
2004-02-20,31.320307,31.489389,31.320307,31.419767,11.053668,1842845
2004-02-23,31.399876,31.399876,31.101492,31.200953,10.976688,2433906
2004-02-24,31.181061,31.181061,30.912516,31.011976,10.910202,2080085
2004-02-25,30.922462,31.280521,30.912516,31.230791,10.987182,1619985
2004-02-26,31.081598,31.230791,31.081598,31.230791,10.987182,1979017
2004-02-27,31.141275,31.509281,31.141275,31.509281,11.085155,3466525
2004-03-01,31.529175,31.787773,31.479445,31.747990,11.169141,1934256
2004-03-02,31.877289,31.927019,31.738043,31.827559,11.197131,2152615
2004-03-03,31.837503,31.887234,31.519228,31.549067,11.099157,1951966
2004-03-04,31.379984,31.757935,31.379984,31.598797,11.116652,1959517
2004-03-05,31.678366,31.718151,31.479445,31.668421,11.141143,959797
2004-03-08,31.648527,31.907127,31.648527,31.747990,11.169141,1749995
2004-03-09,31.827559,32.225403,31.777826,32.225403,11.337094,2757482
2004-03-10,32.076210,32.295025,31.927019,32.225403,11.337094,2165299
2004-03-11,32.225403,32.404430,32.066265,32.374596,11.389584,2252531
2004-03-12,32.215454,32.384541,32.175671,32.374596,11.389584,2510264
2004-03-15,32.334808,32.404430,32.225403,32.285080,11.358088,1768044
2004-03-16,32.225403,32.424324,32.106049,32.424324,11.407072,2274572
2004-03-17,32.295025,33.001198,32.295025,32.961414,11.596031,2901028
2004-03-18,33.160336,33.160336,32.513840,32.672977,11.494555,4559424
2004-03-19,32.772438,32.782387,32.374596,32.523785,11.442066,2249203
2004-03-22,32.374596,32.484001,32.086159,32.255241,11.347592,2112350
2004-03-23,32.115993,32.374596,32.026482,32.165726,11.316097,2510286
2004-03-24,32.086159,32.324863,31.976749,32.324863,11.372085,1631073
2004-03-25,32.374596,32.822170,32.225403,32.822170,11.547041,3811572
2004-03-26,32.881847,33.130497,32.722710,33.040981,11.624021,5924754
2004-03-29,33.070824,33.110607,32.732655,32.832115,11.550535,2376135
2004-03-30,33.021091,33.090714,32.722710,33.070824,11.634516,4046958
2004-03-31,33.190174,33.249851,32.971359,33.120552,11.652013,4293687
2004-04-01,33.210068,33.359261,33.080769,33.329422,11.725492,2554480
2004-04-02,33.190174,33.239906,32.871899,32.871899,11.564534,3339585
2004-04-05,32.573517,32.573517,32.245293,32.474056,11.424571,5178599
2004-04-06,32.672977,32.822170,32.543678,32.573517,11.459561,2381618
2004-04-07,32.523785,32.613300,32.334808,32.364647,11.386083,2440098
2004-04-08,32.324863,32.334808,32.215454,32.275131,11.354588,1418070
2004-04-09,32.275131,32.275131,32.275131,32.275131,11.354588,0
2004-04-12,32.275131,32.275131,32.275131,32.275131,11.354588,0
2004-04-13,32.454163,32.454163,32.135887,32.205509,11.330093,1081138
2004-04-14,32.006588,32.046371,31.917072,31.956858,11.242618,3323379
2004-04-15,31.946911,32.096104,31.787773,31.867342,11.211126,2837625
2004-04-16,31.867342,31.867342,31.529175,31.549067,11.099157,2958403
2004-04-19,31.578905,31.668421,31.350143,31.519228,11.088655,1506190
2004-04-20,31.628635,31.936966,31.529175,31.927019,11.232120,1520172
2004-04-21,31.837503,31.966803,31.708204,31.946911,11.239120,1472405
2004-04-22,32.026482,32.066265,31.529175,31.598797,11.116652,1983091
2004-04-23,31.907127,31.927019,31.578905,31.628635,11.127148,2603846
2004-04-26,31.559013,31.777826,31.539122,31.588852,11.113152,323334
2004-04-27,31.568958,31.728098,31.350143,31.379984,11.039671,1837188
2004-04-28,31.439659,31.439659,31.131330,31.200953,10.976688,2023341
2004-04-29,30.862785,31.280521,30.862785,31.181061,10.969689,3195526
2004-04-30,31.002029,31.200953,30.982138,31.081598,10.934695,7219091
2004-05-03,30.992085,31.340199,30.952299,31.290468,11.008183,1616297
2004-05-04,31.330252,31.459553,31.111439,31.181061,10.969689,3116675
2004-05-05,31.081598,31.379984,31.071653,31.210899,10.980186,1989709
2004-05-06,31.210899,31.210899,30.862785,30.952299,10.889210,1720211
2004-05-07,30.733484,31.111439,30.683756,30.783216,10.829726,2694172
2004-05-10,30.832947,30.982138,30.534563,30.634024,10.777235,2250609
2004-05-11,30.484833,30.912516,30.484833,30.832947,10.847220,3661319
2004-05-12,30.852839,31.191008,30.743431,31.191008,10.973188,2137527
2004-05-13,31.181061,31.181061,30.952299,31.031870,10.917201,1739980
2004-05-14,31.011976,31.031870,30.584293,30.653917,10.784235,2401088
2004-05-17,30.723539,30.823000,30.634024,30.723539,10.808730,1230428
2004-05-18,30.683756,31.101492,30.634024,30.962246,10.892705,1672268
2004-05-19,31.121384,31.419767,30.952299,31.389929,11.043170,2452371
2004-05-20,31.429712,31.747990,31.340199,31.678366,11.144644,3499325
2004-05-21,31.728098,32.086159,31.708204,32.056316,11.277609,3319983
2004-05-24,32.066265,32.474056,32.026482,32.384541,11.393083,3598625
2004-05-25,32.304970,32.414379,32.066265,32.324863,11.372085,2572975
2004-05-26,32.384541,32.672977,32.354702,32.523785,11.442066,4819011
2004-05-27,32.523785,32.742599,32.424324,32.722710,11.512048,2866171
2004-05-28,32.772438,32.911682,32.653084,32.702816,11.505049,6378482
2004-05-31,32.772438,32.911682,32.324863,32.374596,11.389584,2465170
2004-06-01,32.324863,32.623245,32.225403,32.533733,11.445567,1442643
2004-06-02,32.573517,32.871899,32.573517,32.742599,11.519047,1588392
2004-06-03,32.722710,32.931576,32.702816,32.782387,11.533047,2397767
2004-06-04,32.782387,32.961414,32.682922,32.822170,11.547041,1902117
2004-06-07,32.921631,33.200123,32.921631,33.170284,11.669510,1675299
2004-06-08,33.220013,33.299583,32.663033,32.722710,11.512048,1834474
2004-06-09,32.672977,32.722710,32.414379,32.533733,11.445567,3157832
2004-06-10,32.374596,32.543678,32.295025,32.404430,11.400080,2461942
2004-06-11,32.424324,32.702816,32.404430,32.613300,11.473559,1821349
2004-06-14,32.613300,32.613300,32.613300,32.613300,11.473559,0
2004-06-15,32.454163,32.722710,32.424324,32.474056,11.424571,1439993
2004-06-16,32.623245,32.702816,32.374596,32.424324,11.407072,1922376
2004-06-17,32.523785,32.563568,32.334808,32.374596,11.389584,7409708
2004-06-18,32.513840,32.722710,32.285080,32.613300,11.473559,2868616
2004-06-21,32.722710,32.891792,32.573517,32.861954,11.561037,2281489
2004-06-22,32.881847,32.951469,32.722710,32.881847,11.568032,2458308
2004-06-23,32.881847,32.891792,32.742599,32.782387,11.533047,3219587
2004-06-24,32.772438,33.080769,32.742599,33.080769,11.638017,2660493
2004-06-25,33.021091,33.090714,32.792332,32.812222,11.543543,11828996
2004-06-28,32.672977,32.692871,32.404430,32.444218,11.414074,3307368
2004-06-29,32.454163,32.603355,32.404430,32.503895,11.435072,2420214
2004-06-30,32.404430,32.533733,32.344757,32.404430,11.400080,2531114
2004-07-01,32.424324,32.424324,31.986696,32.046371,11.274110,5502845
2004-07-02,31.827559,32.076210,31.827559,31.986696,11.253115,3954263
2004-07-05,31.946911,32.175671,31.907127,32.016533,11.263611,2630956
2004-07-06,32.036427,32.145832,31.927019,32.056316,11.277609,3247557
2004-07-07,32.026482,32.076210,31.956858,32.016533,11.263611,4131440
2004-07-08,31.996641,32.324863,31.927019,32.285080,11.358088,3361848
2004-07-09,32.275131,32.533733,32.275131,32.533733,11.445567,2329095
2004-07-12,32.533733,32.712761,32.523785,32.672977,11.494555,2085792
2004-07-13,32.682922,32.742599,32.434273,32.454163,11.417576,3394554
2004-07-14,32.444218,32.533733,32.275131,32.424324,11.407072,5870255
2004-07-15,32.225403,32.275131,31.946911,31.976749,11.249617,4929426
2004-07-16,31.708204,31.966803,31.638582,31.797718,11.186631,4302257
2004-07-19,31.728098,31.777826,31.598797,31.668421,11.141143,1863085
2004-07-20,31.578905,31.628635,31.121384,31.181061,10.969689,4663330
2004-07-21,31.220844,31.409821,30.952299,31.131330,10.952192,4742452
2004-07-22,30.892624,30.932407,30.634024,30.753378,10.819230,4165189
2004-07-23,30.832947,31.011976,30.683756,30.683756,10.794730,2691109
2004-07-26,30.683756,31.230791,30.663862,31.131330,10.952192,3482927
2004-07-27,31.200953,31.429712,30.932407,30.932407,10.882210,3770327
2004-07-28,31.031870,31.121384,30.813053,30.832947,10.847220,2813503
2004-07-29,30.932407,31.071653,30.832947,30.982138,10.899708,3140417
2004-07-30,31.011976,31.280521,31.011976,31.051762,10.924198,9964323
2004-08-02,31.151222,31.330252,31.051762,31.240738,10.990686,1468819
2004-08-03,31.350143,31.519228,31.300413,31.479445,11.074662,2187026
2004-08-04,31.429712,31.539122,31.379984,31.449606,11.064163,2226349
2004-08-05,31.509281,31.559013,31.131330,31.230791,10.987182,2310778
2004-08-06,31.131330,31.300413,30.952299,31.220844,10.983683,1398999
2004-08-09,30.972193,31.181061,30.892624,30.922462,10.878714,3028350
2004-08-10,31.081598,31.161167,30.773270,30.773270,10.826228,2966619
2004-08-11,31.131330,31.429712,30.733484,30.872730,10.861215,6617490
2004-08-12,30.813053,30.992085,30.663862,30.743431,10.815727,4201100
2004-08-13,30.693701,30.962246,30.614132,30.653917,10.784235,4800295
2004-08-16,29.609575,29.639414,29.331083,29.331083,10.679221,8814672
2004-08-17,29.440491,29.510115,28.963078,29.022755,10.566957,10035844
2004-08-18,29.012808,29.022755,28.714424,28.714424,10.454699,6493322
2004-08-19,28.823832,29.022755,28.634855,28.992916,10.556093,5499010
2004-08-20,29.042646,29.291300,28.913347,29.241570,10.646627,6013165
2004-08-23,29.370869,29.549898,29.370869,29.530006,10.751646,3277265
2004-08-24,29.569790,29.669250,29.500168,29.659306,10.798720,3344920
2004-08-25,29.738874,29.768713,29.450438,29.539951,10.755264,2084941
2004-08-26,29.579737,29.818443,29.569790,29.788605,10.845798,2218658
2004-08-27,29.838335,30.236179,29.838335,30.126774,10.968923,4921538
2004-08-30,30.106880,30.315748,29.957689,30.126774,10.968923,2220223
2004-08-31,30.106880,30.256071,30.037258,30.037258,10.936329,1912603
2004-09-01,30.136719,30.415211,30.126774,30.355534,11.052211,4569065
2004-09-02,30.435102,30.574348,30.285910,30.474888,11.095669,2051222
2004-09-03,30.474888,30.474888,30.136719,30.136719,10.972544,1903436
2004-09-06,30.116827,30.196396,30.047203,30.077042,10.950814,1322944
2004-09-07,30.077042,30.236179,29.967634,30.007420,10.925464,1356202
2004-09-08,30.037258,30.136719,29.907957,29.907957,10.889256,1643853
2004-09-09,29.917904,30.086988,29.838335,29.888065,10.882012,1371631
2004-09-10,29.898012,30.017365,29.649359,29.649359,10.795099,2356226
2004-09-13,29.639414,29.888065,29.639414,29.768713,10.838555,2190907
2004-09-14,29.898012,29.937798,29.500168,29.530006,10.751646,2975389
2004-09-15,29.440491,29.440491,29.191837,29.201784,10.632142,3461169
2004-09-16,28.943186,29.460382,28.943186,29.410652,10.708187,7299643
2004-09-17,29.420599,29.539951,29.241570,29.350977,10.686460,2164982
2004-09-20,29.390760,29.619520,29.301245,29.470329,10.729917,2128117
2004-09-21,29.440491,29.669250,29.370869,29.619520,10.784235,1590649
2004-09-22,29.699089,29.858229,29.659306,29.788605,10.845798,2581125
2004-09-23,29.738874,29.937798,29.669250,29.848282,10.867528,2527791
2004-09-24,29.788605,29.957689,29.639414,29.689144,10.809587,5205369
2004-09-27,29.649359,29.808496,29.380814,29.520060,10.748023,2149253
2004-09-28,29.689144,29.689144,29.420599,29.629467,10.787858,1406467
2004-09-29,29.689144,29.758766,29.460382,29.619520,10.784235,2180695
2004-09-30,29.828388,30.077042,29.788605,30.027311,10.932713,4088301
2004-10-01,30.136719,30.464939,30.126774,30.335642,11.044971,4655351
2004-10-04,30.454994,30.653917,30.435102,30.634024,11.153608,1912870
2004-10-05,30.634024,30.763325,30.504725,30.544510,11.121017,1669281
2004-10-06,30.584293,30.683756,30.266018,30.285910,11.026863,2190082
2004-10-07,30.037258,30.275965,29.967634,30.166557,10.983408,3027648
2004-10-08,30.037258,30.196396,29.967634,30.037258,10.936329,2184050
2004-10-11,30.067097,30.166557,30.007420,30.037258,10.936329,2192814
2004-10-12,30.116827,30.315748,30.077042,30.295856,11.030481,2697684
2004-10-13,30.375425,30.624079,30.335642,30.584293,11.135502,3014606
2004-10-14,30.743431,30.832947,30.634024,30.753378,11.197065,4481314
2004-10-15,30.733484,31.011976,30.683756,30.922462,11.258626,4640352
2004-10-18,31.002029,31.002029,30.663862,30.733484,11.189822,2829792
2004-10-19,30.693701,31.101492,30.624079,31.081598,11.316567,2923856
2004-10-20,31.200953,31.370037,31.111439,31.280521,11.388990,3552535
2004-10-21,31.200953,31.360090,31.171114,31.260630,11.381751,1492319
2004-10-22,31.181061,31.260630,31.111439,31.181061,11.352778,1541020
2004-10-25,31.021923,31.091545,30.683756,30.703648,11.178956,3453852
2004-10-26,30.733484,31.151222,30.703648,31.031870,11.298462,3112684
2004-10-27,31.320307,31.519228,31.220844,31.439659,11.446932,3553610
2004-10-28,31.539122,31.857395,31.379984,31.708204,11.544707,2689727
2004-10-29,31.936966,32.056316,31.827559,31.927019,11.624380,14098804
2004-11-01,32.066265,32.205509,31.927019,32.006588,11.653347,2166815
2004-11-02,32.036427,32.125942,31.559013,31.767881,11.566438,1553888
2004-11-03,31.827559,31.996641,31.767881,31.917072,11.620756,3736325
2004-11-04,31.986696,32.046371,31.638582,31.678366,11.533849,3033442
